3903.11.20;POLIESTIRENO EXPANSÍVEL S/CARGA,FORMA PRIM.
3903.19.00;OUTS.POLIESTIRENO EM FORMA PRIMÁRIA
3903.20.00;COPOLÍMEROS D/ESTIRENO-ACRILONITRILA (SAN)
3903.30.10;COPOLÍMEROS D/ACRIL.BUTADIENO ESTIRENO
3903.30.20;COPOLÍMEROS D/ACRIL.BUTADIENO ESTIRENO
3903.90.10;COPOLÍMEROS D/METACRIL.D/METILBUTADIENO-EST.
3903.90.20;COPOLÍMEROS D/ACRILON.-ESTIR.-ACRIL.D/BUTILA
3903.90.90;OUTS. POLÍMEROS D/ESTIRENO,FORMA PRIMÁRIA
3904.10.10;POLI(CLORETO VINILA) OBTIDO PROC.D/SUSPENSÃO
3904.10.20;POLI(CLORETO D/VINILA),OBTIDO PROC.D/EMULSÃO
3904.10.90;OUTROS POLICLORETOS VINILA NÃO MISTURADOS
3904.21.00;OUTS.POLICLORETOS VINILA NÃO PLASTIFICADOS
3904.22.00;OUTROS POLICLORETOS DE VINILA PLASTIFICADOS
3904.30.00;COPOL.D/CLOR.ACETATO D/VINILA,FORMAS PRIMS.
3904.40.10;COP.D/CLOR.VIN.C/ÁCIDO DIBÁSICO OU ALC.VINÍLICO
3904.40.90;OUTS.COPOL.D/CLORETO D/VINILA,FORMAS PRIMS.
3904.50.10;COPOLÍMEROS D/CLOR.D/VIN.S/EMULS.PLASTIFIC.
3904.50.90;OUTS.POLIM.D/CLOR.D/VINILIDENO,FORMAS PRIMS.
3904.61.10;POLITETRAFLUORETILENO,EM LÍQUIDOS E PASTAS
3904.61.90;OUTS.POLITETRAFLUORETILENO,FORMAS PRIMS.
3904.69.10;COPOL.D/FLUOR.D/VINILID.E HEXAFLUORPROPILENO
3904.69.90;OUTS.POLÍMEROS FLUORADOS,EM FORMAS PRIMS.
3904.90.00;OUTS.POL.D/CLOR.VIN./OLEF.HALOG.FORMAS PRIM.
3905.12.00;POLI (ACETATO DE VINILA) EM DISPERSÃO AQUOSA
3905.19.10;ACET.D/POLIV.,C/ÁLCOOL VINÍLICO EM BLOCOS,ETC
3905.19.90;OUTS.POLÍMEROS D/ACET.D/POLIV.FORMAS PRIM.
3905.21.00;COPOLÍMEROS D/ACET.D/VINILA EM DISP.AQUOSA
3905.29.00;OUTS.COPOLÍMEROS D/ACETATO D/VINILA
3905.30.00;POLI(ÁLCOOL VINÍLICO)C/ACETATO Ñ HIDROLISADOS
3905.91.30;COPOLÍMEROS D/VINILPIR.,ACET.D/VINILA SOL.AQ.
3905.91.90;OUTS.COPOL.D/ACETATO D/VINILA,FORMS.PRIMÁRS.
3905.99.10;POLI(VINILFORMAL)
3905.99.20;POLI(BUTIRAL DE VINILA)
3905.99.30;POLI(VINILPIRROLIDONA) IODADA
3905.99.90;OUTS.POLÍMEROS DE VINILA, FORMAS PRIMÁRIAS
3906.10.00;POLI(METACRILATO DE METILA), FORMAS PRIMÁRIAS
3906.90.11;POLI(ÁCIDO ACRÍLICO)SAIS,EM LIQUÍDOS OU PASTAS
3906.90.12;SAL SÓDICO D/ÁCIDO ACRÍL.SOLÚVEL,EM BLOCOS
3906.90.19;OUTS.POLÍMEROS ACRÍLICOS,EM LÍQUIDOS/PASTAS
3906.90.21;POLI(ÁCIDO ACRÍLICO)SAIS EM SOLV. ORGÂNICO
3906.90.22;COPOLÍMERO D/METACR.D/2-DIISOPR. EM SUSP.
3906.90.29;OUTS.DISP.EM SOLV.ORG.D/POLÍMEROS ACRÍLICOS
3906.90.31;POLI(ÁCIDO ACRÍLICO) E SAIS,DISPERSÃO AQUOSA
3906.90.32;SAL SÓDICO POLI (AC. ACRILAM.)SOLÚV.EM ÁGUA
3906.90.39;OUTS.POLÍMEROS ACRÍLICOS C/OU S/SOLVENTES
3906.90.41;POLI(ÁCIDO ACRÍLICO) E SEUS SAIS
3906.90.42;SAL SÓDICO DO POLI(ÁC.ACRILAM.)SOLÚV.EM ÁGUA
3906.90.43;CARBOXIPOLIMETILENO, EM PÓ
3906.90.44;POLI(ACRILATO SÓDIO),ABS.D/SOL.AQUO.CLOR.SOD.
3906.90.45;COPOL.D/POLI(ACRILATO D/POTAS.E POLI(ACRILAM.)
3906.90.46;COPOLÍMS.D/ACR.D/MET.-ETIL.CONT.D/ACR.>=50%
3906.90.47;COPOL.D/ACRIL.ETILA,ACRIL.N-BUTILA/ACRIL.2-METOXIETILA
3906.90.49;OUTS.POLÍMEROS ACRÍLICOS, EM BLOCOS
3907.10.10;POLIACETAIS COM CARGA,EM LÍQUIDOS OU PASTAS
3907.10.20;POLIACETAIS COM CARGA, EM BLOCOS
3907.10.31;POLIDEXTROSE SEM CARGA, EM LÍQUIDO OU PASTA
3907.10.39;OUTS.POLIACETAIS S/CARGA,EM LÍQUIDO OU PASTA
3907.10.41;POLIDEX.S/CARGA, BLOCOS IRREG.ETC.Ñ ESTABILIZ.
3907.10.42;OUTROS POLIACETAIS SEM CARGA, EM PÓ
3907.10.49;OUTS.POLIACS.S/CARGA,BLOCOS IRREG.ETC.Ñ EST.
3907.10.91;OUTS.POLIACETAIS/GRÂNULOS,C/DIÂM.D/PART>2MM
3907.10.99;OUTROS POLIACETAIS
3907.20.11;POLI(ÓXIDO DE FENILENO) COM CARGA
3907.20.12;POLI(ÓXIDO DE FENILENO) SEM CARGA
3907.20.20;POLITETRAMETILENOETERGLICOL, FORMAS PRIMS.
3907.20.31;POLIETILENO GLICOL 400, EM FORMAS PRIMÁRIAS
3907.20.39;OUTROS POLIETERPOLIÓIS
3907.20.41;POLI(EPICLORIDRINA)
3907.20.42;COPOLÍMEROS DE ÓXIDO DE ETILENO
3907.20.49;OUTROS COPOLÍMEROS POLI(EPICLORIDRINA)
3907.20.90;OUTROS POLIÉTERES
3907.30.11;RESINAS EPÓXIDAS C/CARGA,EM LÍQUIDOS/PASTAS
3907.30.19;OUTRAS RESINAS EPÓXIDAS COM CARGA
3907.30.21;COPOLÍMERO D/TETRABROMOBISFENOL A, E EPICL.
3907.30.22;RESINAS EPÓXIDAS SEM CARGA,EM LÍQ.E PASTAS
3907.30.29;OUTRAS RESINAS EPÓXIDAS SEM CARGA
3907.40.10;POLICARBONATOS N/FORMAS SEG.NOTA 6B D/CAP.
3907.40.90;OUTROS POLICARBONATOS EM FORMAS PRIMÁRIAS
3907.50.10;RESINAS ALQUÍDICAS, EM LÍQUIDOS/PASTAS
3907.50.90;OUTRAS RESINAS ALQUÍDICAS
3907.60.00;POLI(TEREFTALATO D/ETILENO)FORMAS PRIMÁRIAS
3907.70.00;POLI(ÁCIDO LÁCTICO) FORMAS PRIMÁRIAS
3907.91.00;OUTROS POLIÉSTERES NÃO SATURADOS
3907.99.11;POLI(TEREFTALATO D/BUTILENO)C/CARG.FIBR.VIDRO
3907.99.12;POLI(TEREFTALATO D/BUTILENO) EM LÍQ.E PASTAS
3907.99.19;OUTROS POLI(TEREFTALATO DE BUTILENO)
3907.99.91;OUTROS POLIÉSTERES, EM LÍQUIDOS E PASTAS
3907.99.92;POLI(EPSILON CAPROLACTONA),EM LÍQS. E PASTAS
3907.99.99;OUTROS POLIÉSTERES
3908.10.11;POLIAMIDA-11 EM LÍQUIDOS E PASTAS
3908.10.12;POLIAMIDA-12 EM LÍQUIDOS E PASTAS
3908.10.13;POLIAMIDA-6/POLIAMIDA-6,6,C/GARGA, LÍQ./PASTAS
3908.10.14;POLIAMIDA-6/POLIAMIDA-6,6,S/CARGA, LÍQ./PASTAS
3908.10.19;POLIAMIDAS-6,9 OU 6,10 OU 6-12,EM LÍQ. E PASTAS
3908.10.21;POLIAMIDA-11 BLOCO IRREG,PEDAÇO,GRUMOS,ETC.
3908.10.22;POLIAMIDA-12 BLOCO IRREG,PEDAÇO,GRUMOS,ETC.
3908.10.23;POLIAMIDA-6/POLIAMIDA-6,6,C/CARGA,PEDAÇO,ETC.
3908.10.24;POLIAMIDA-6/POLIAMIDA-6,6,S/CARGA,PEDAÇO,ETC.
3908.10.29;POLIAMIDAS -6,9 OU -6,10/-6,12,BLOCO IRREGUL.ETC.
3908.90.10;COPOLÍMERO DE LAURIL-LACTAMA
3908.90.20;POLS.OBTS.P/COND.D/ÁCS.GRAXOS DIMERS./TRIMS.
3908.90.90;OUTRAS POLIAMIDAS
3909.10.00;"RESINAS URÉICAS; RESINAS DE TIORÉIA"
3909.20.11;MELAMINA-FORMALDEÍDO,EM PÓ,COM CARGA
3909.20.19;OUTRAS RESINAS MELAMÍNICAS COM CARGA
3909.20.21;MELAMINA-FORMALDEÍDO,EM PÓ,SEM CARGA
3909.20.29;OUTS.RESINAS MELAMÍNICAS SEM CARGA
3909.30.10;RESINAS AMÍNICAS COM CARGA
3909.30.20;RESINAS AMÍNICAS SEM CARGA
3909.40.11;FENOL-FORMALDEÍDO,SOLÚVEL,PURO/MODIFICADO
3909.40.19;OUTS.RES.FENÓLICAS,LIPOSSOLÚVEIS,PURAS,MOD.
3909.40.91;FENOL-FORMALDEÍDO
3909.40.99;OUTRAS RESINAS FENÓLICAS
3909.50.11;POLIURETANOS,SOLUÇ.SOLV.ORG.EM LÍQ.E PASTAS
3909.50.12;POLIURETANOS, DISP.AQUOSA, EM LÍQ.E PASTAS
3909.50.19;OUTS.POLIURETANOS,EM LÍQUIDOS E PASTAS
3909.50.21;POLIUR.HIDROX.C/PR.ADES.EM BLOCOS,PED.,ETC
3909.50.29;OUTROS POLIURETANOS,EM BLOCOS,PEDAÇOS,ETC
3910.00.11;ÓLEOS HIDROLISADOS DE DIMETILDICLOROSILANO
3910.00.12;ÓLEOS POLIDIMETILSILOXANO,ETC.EM DISPERSÃO
3910.00.13;ÓLEOS COPOLÍMEROS DE DIMETILSILOXANO
3910.00.19;OUTROS ÓLEOS DE SILICONE
3910.00.21;ELASTÔMEROS DE VULCANIZAÇÃO QUENTE
3910.00.29;OUTROS ELASTÔMEROS
3910.00.30;RESINAS DE SILICONE
3910.00.90;OUTROS SILICONES EM FORMAS PRIMÁRIAS
3911.10.10;RES.D/PETRÓLEO,D/CUMARONA,D/INDENO,C/CARGA
3911.10.21;RES.D/PETRÓLEO HIDROGS.COR GARD.<3,ASTM D 1544,S/CARGA
3911.10.29;OUTRAS RES.D/PETRÓLEO, D/CUMARONA, D/INDENO S/CARGA
3911.90.11;POLITERPENOS MODIF.QUIMICAMENTE,C/CARGA
3911.90.12;POLIETERIMIDAS(PEI) E SEUS COPOLS. C/CARGA
3911.90.13;POLIETERSULFONAS (PES) E SEUS COPOLÍMEROS, COM CARGA
3911.90.14;POLI(SULFETO DE FENILENO), COM CARGA
3911.90.19;OUTS.POLIT.,POLISSULFETOS,POLISSULF.,C/CARGA
3911.90.21;POLITERPENOS MODIFS.QUIMICAM.,SEM CARGA
3911.90.22;POLI(SULFETO D/FENILENO),S/CARGA,FORMA PRIM.
3911.90.23;POLIETILENAMINAS, SEM CARGA, EM FORMA PRIMARIAS
3911.90.24;POLIETERIMIDAS(PEI) E SEUS COPOLS. S/CARGA
3911.90.25;POLIETERSULFONAS (PES) E SEUS COPOLÍMEROS, SEM CARGA
3911.90.26;PLISSULFONAS, SEM CARGA EM FORMA PRIMÁRIA
3911.90.27;CLORETO DE HEXADIMETRINA
3911.90.29;OUTS.POLITERP.,POLISSULFE.,POLISSULFO.,S/CARG
3912.11.10;ACET.D/CELULOSE,NÃO PLASTIFICADOS, C/CARGA
3912.11.20;ACET.D/CELULOSE,NÃO PLASTIFICADOS, S/CARGA
3912.12.00;ACETATOS DE CELULOSE PLASTIFICADOS
3912.20.10;NITRATOS DE CELULOSE, COM CARGA
3912.20.21;NIT.D/CELULOSE,S/CARGA, ÁLCOOL C/SOL.=> A 65%
3912.20.29;OUTROS NITRATOS DE CELULOSE S/CARGA
3912.31.11;CARBOXIMETILCELULOSE C/TEOR =OU>75% D/PESO
3912.31.19;OUTROS CARBOXIMETILCELULOSE
3912.31.21;SAIS D/CARBOX.C/TEOR D/SAIS = OU >75% EM PESO
3912.31.29;OUTROS SAIS DE CARBOXIMETILCELULOSE
3912.39.10;METIL-,ETIL- E PROPILCELULOSE, HIDROXILADAS
3912.39.20;OUTRAS METILCELULOSES, EM FORMAS PRIMÁRIAS
3912.39.30;OUTRAS ETILCELULOSES, EM FORMAS PRIMÁRIAS
3912.39.90;OUTROS ÉTERES DE CELULOSE
3912.90.10;PROPIONATO DE CELULOSE,EM FORMA PRIMÁRIA
3912.90.20;ACETOBUTANOATO DE CELULOSE,EM FORMA PRIM.
3912.90.31;CELULOSE MICROCRISTALINA, EM PÓ
3912.90.39;OUTRAS CELULOSES MICROCRISTALINAS
3912.90.40;OUTRAS CELULOSES, EM PÓ
3912.90.90;OUTRAS CELULOSES E DERIV.QUÍM.FORM.PRIMÁRIA
3913.10.00;ÁCIDO ALGÍNICO, SEUS SAIS E SEUS ÉSTERES
3913.90.11;BORR.CLORADA OU CLORID.EM BLOCOS,PEDAÇOS
3913.90.12;BORRACHA CLORADA EM OUTS.FORMAS PRIMÁRIAS
3913.90.19;OUTS.DERIVADOS QUÍM.DA BORRACHA NATURAL
3913.90.20;GOMA XANTANA, EM FORMAS PRIMÁRIAS
3913.90.30;DEXTRANA EM FORMAS PRIMÁRIAS
3913.90.40;PROTEÍNAS ENDURECIDAS
3913.90.50;QUITOSAN,(CHITOSAN), SEUS SAIS OU DERIVADOS
3913.90.60;SULFATO DE CONDROITINA E SEUS SAIS, EM FORMA PRIMÁRIA
3913.90.90;OUTS.POLÍMEROS NATURAIS, INCL.MODIFICADOS
3914.00.11;PERM.D/ÍONS,BASE D/COPOLÍM.ESTIR.DIVINILB.SUL.
3914.00.19;OUTS.PERM.D/ÍONS BASE D/POLIESTIR. E COPOLÍM.
3914.00.90;OUTS.PERMUTADOR D/ÍONS, BASE D/POLÍMEROS
3915.10.00;DESP.RESÍDUOS/APARAS D/POLÍMEROS D/ETILENO
3915.20.00;DESP.RESÍDUOS/APAR.D/POLÍMEROS D/ESTIRENO
3915.30.00;DESP.RESÍDUOS/APARAS D/POLÍMEROS D/CL.VINILA
3915.90.00;DESPERDÍCIOS/RESÍDUOS/APARAS D/OUTS.PLÁST.
3916.10.00;MONOFILAMENTOS DE POLÍMEROS DE ETILENO
3916.20.00;MONOFILAMENTOS D/POLÍMEROS D/CLOR. D/VINILA
3916.90.10;MONOFILAMENTOS DE OUTROS PLÁSTICOS
3916.90.90;OUTRAS VARAS,BASTOES E PERFIS D/OUTS.PLÁST.
3917.10.10;TRIPAS ARTIFICIAIS D/PROTEÍNAS ENDURECIDAS
3917.10.21;TRIP.ART.D/PLÁST.FIB.CEL.REG.DIÂM.=OU>150MM
3917.10.29;OUTRAS TRIPAS ARTIF.D/PLÁSTICOS CELULÓSICOS
3917.21.00;TUBOS RÍGIDOS DE POLÍMEROS DE ETILENO
3917.22.00;TUBOS RÍGIDOS DE POLÍMEROS DE PROPILENO
3917.23.00;TUBOS RÍGIDOS DE POLÍMER.DE CLORETO D/VINILA
3917.29.00;OUTROS TUBOS RÍGIDOS DE PLÁSTICOS
3917.31.00;TUBOS FLEX.P/SUPORTAR PRESS.MÍNIMA D/27,6MPA
3917.32.10;OUTS.TUBOS Ñ REF.D/OUTS.MAT.D/COPOL.D/ETIL.
3917.32.21;TUBOS CAPIL.P/HEMODIAL.OU OXIG.SANG.D/POLIPR.
3917.32.29;OUTS.TUBOS NÃO REFORÇADOS D/POLIPROPILENO
3917.32.30;OUTS.TUBOS Ñ REFORÇADOS D/TEREF.D/ETILENO
3917.32.40;OUTS.TUBOS NÃO REFORÇADOS D/SILICONES
3917.32.51;OUTS.TUB.CAPIL.Ñ REF.D/CEL.REG.P/HEMODIÁLISE
3917.32.59;OUTS.TUBOS Ñ REFORÇADOS,D/CEL.REGENERADA
3917.32.90;OUTS.TUBOS Ñ REFORÇADOS D/OUTS.MAT.PLÁST.
3917.33.00;OUTS.TUBOS Ñ REFORÇADOS OUTS.MAT.,C/ACESS.
3917.39.00;OUTROS TUBOS DE MATÉRIA PLÁSTICA
3917.40.10;ACESSÓRS.P/TUBOS D/PLÁST.UTLS.EM HEMODIAL.
3917.40.90;OUTROS ACESSÓRIOS PARA TUBOS PLÁSTICOS
3918.10.00;REVEST.D/PAVIM.PARED.TETOS,D/POL.CLOR.VINILA
3918.90.00;REVEST.D/PAVIM.PARED.TETOS,D/POL.CLOR.VINILA
3919.10.10;DE POLIPROPILENO
3919.10.20;DE POLI(CLORETO DE VINILA)
3919.10.90;OUTRAS
3919.90.10;DE POLIPROPILENO
3919.90.20;DE POLI(CLORETO DE VINILA)
3919.90.90;OUTRAS
3920.10.10;CHAP.FLS.D/POL.ETIL.DENS.>= 0,94,ESPESS.<= 19M
3920.10.91;CHAPS.FLS.D/POLIMS.ETILENO P/FAB.D/SEPS.D/ACUMULADORES
3920.10.99;OUTS.CHAPAS, FOL.ET.D/POLÍMEROS DE ETILENO
3920.20.11;CHAP.FLS.D/POL.PROP.BIAX.ORIENT.LARG.=<12,5CM
3920.20.12;CHAP.FLS.PEL.D/POLIM.D/PROPIL.D/L<=50 CM
3920.20.19;OUTS.CHAP.FLS.TIR.D/POLIM.PR.BIAX.ORIENTADOS
3920.20.90;OUTS.CHAP.FOLHAS,TIRAS,D/POLÍMEROS D/PROP.
3920.30.00;OUTS.CHAPAS,FOLHAS,TIRAS,D/POL.D/ESTIRENO
3920.43.10;OUTS.CHAP.POLI(CLOR.VINILA)TRANSP.ESP.<=250MI.
3920.43.90;OUTS.CHAP.POLI(CLOR.VINIL)TRANP.C/PLAST.>=6%
3920.49.00;OUTS.CHAP.FLS.PLAST.Ñ ALV.Ñ REFOR.Ñ ESTRATIF.
3920.51.00;OUTS.CHAPAS,FOLHAS,PEL.D/POLI(MET.D/METILA)
3920.59.00;OUTS.CHAPAS,FOLHAS, ETC D/POLI. ACRÍLICOS
3920.61.00;CHAPAS,ETC.D/POLICARBONATOS,S/SUPORTE,ETC.
3920.62.11;CHAP.,TEREFTALATO POLIETILENO,<5 MICR.S/SUP
3920.62.19;OUTS.CHAPAS,FLS.TEREF.POL.ESPES.=<40 MÍCRON
3920.62.91;OUTS.CHAPAS,FLS.TEREF.POLIET.LARG.SUP.A I2CM
3920.62.99;OUTS.CHAPAS,FLS.D/TEREFTALATO D/POLIETILENO
3920.63.00;OUTS.CHAPAS,FLS.D/POLIÉSTERES Ñ SATURADOS
3920.69.00;OUTS.CHAPAS,FLS.DE OUTROS POLIÉSTERES
3920.71.00;CHAP.ETC.DE CELULOSE REGENERADA S/SUPORTE
3920.73.10;OUTS.CHAPAS.FLS.D/ACET.D/CEL.ESP.=< 0,75MM
3920.73.90;OUTS.CHAPAS.FLS.TIRAS D/ACETATO DA CELULOSE
3920.79.10;OUTS.CHAPAS,FLS.D/CEL.,FIBRA VULC.ESP.=<1MM
3920.79.90;OUTS.CHAPAS,FLS,TIR.DE OUTS.DER.DA CELULOSE
3920.91.00;CHAPAS,ETC.POLI(BUTIRAL DE VINILA),S/SUPORTE
3920.92.00;OUTS.CHAPAS,FOLHAS,TIRAS DE POLIAMIDAS
3920.93.00;OUTS.CHAPAS,FOLHAS,TIRAS D/RESINAS AMÍNICAS
3920.94.00;OUTS.CHAPAS,FLS,TIRAS DE RESINAS FENÓLICAS
3920.99.10;OUTS.CHAPAS,FOLHAS,TIRAS DE SILICONE
3920.99.20;OUTS.CHAPAS,FOLHAS,D/POLI(ÁLCOOL VINÍLICO)
3920.99.30;OUTS.CHAPAS,FLS,D/POLÍMEROS D/FLUOR.D/VINILA
3920.99.40;OUTS.CHAPAS,FOLHAS,TIRAS DE POLIIMIDA
3920.99.50;OUTS.CHAPAS,FLS.D/POLI(CLOROTRIFLUORETIL.)
3920.99.90;OUTS.CHAPAS,FLS,TIRAS D/PLÁST.Ñ ALVEOLARES
3921.11.00;CHAPA,TIRA,ETC.D/POLÍMERO ESTIRENO ALVEOLAR
3921.12.00;CHAPA,TIRA,ETC.POLÍMERO CLOR.D/VINILA ALVEOL.
3921.13.10;CHAPAS ETC.D/POLIURET.ALVEOLARS C/BASE D/POLIÉSTER
3921.13.90;OUTS CHAPAS ETC.D/POLIURETANOS ALVEOLARES
3921.14.00;CHAPA FLS.CELULOSE REGEN.PRODS.ALVEOLARES
3921.19.00;OUTS.CHAPAS,FOLHAS,ETC.D/OUTS.PLÁST.ALVEOL.
3921.90.11;CHAPAS,ETC.D/RESINA MELAMINA-FORMALDEÍDO
3921.90.12;OUTS.CHAPAS ETC.D/OUTS.PLÁSTS.C/SUP.D/POLIET.
3921.90.19;OUTS.CHAPAS,FLS,ETC.D/PLÁST.ESTRATIFICADO
3921.90.20;OUTS.CHAPAS,ETC.POLI(TEREFTAL.D/ETILENO),ETC.
3921.90.90;OUTS.CHAPAS,FOLHAS,TIRAS,LÂMINAS D/PLÁSTICO
3922.10.00;BANHEIRAS,BANHEIR.P/DUCHA,LAVATÓRIOS,PLÁST.
3922.20.00;ASSENTOS E TAMPAS DE PLÁST.P/SANITÁRIOS
3922.90.00;OUTS ART.USO D/HIGIENE,P/SANITÁRIOS,PLÁSTICOS
3923.10.10;ESTOJO D/PLÁSTICO P/DISCOS D/LEITURA P/#LASER#
3923.10.90;CAIXAS E ARTIGOS SEMELHANTES DE PLÁSTICO
3923.21.10;SACOS,BOLSAS,ETC.D/POL.ETIL.CAP.< = 1000CM3
3923.21.90;OUTS.SACOS,BOLSAS,CART.D/POLÍMERO D/ETILENO
3923.29.10;OUTS.SACOS,BOLS.,ETC.D/PLÁST.CAP.< =1000CM3
3923.29.90;OUTS.SACOS,BOLSAS,CARTUCHOS DE PLÁSTICO
3923.30.00;GARRAFÕES,FRASCOS E SEMELH. DE PLÁSTICO
3923.40.00;BOBINAS,CARRETÉIS,SUPORT.SEMELH.D/PLÁSTICO
3923.50.00;ROLHAS,TAMPAS,SEM.P/FECHAR RECIP.D/PLÁSTICO
3923.90.00;OUTS.ARTIGOS D/TRANSPORTE OU EMBALAGEM
3924.10.00;SERVIÇOS D/MESA,OUTS.UTENS.COZ. D/PLÁSTICO
3924.90.00;OUTS.ARTIGOS,DE HIGIENE,TOUCADOR,D/PLÁSTICO
3925.10.00;RESERV.CISTERNAS,CUBAS,C/CAPAC.SUP.A 300 L
3925.20.00;PORTAS,JANELAS,CAIXILHOS,ALIZAR.,SOLEIR.,PLÁST
3925.30.00;POSTIGOS,ESTORES,SEM.E PARTES,D/PLÁSTICOS
3925.90.10;ARTEFATOS D/APETRECH.D/POLIESTIRENO EXPANDIDO (EPS)
3925.90.90;OUTS.ARTEFATOS D/APETRECH.D/CONSTR.,DE PLÁSTICOS
3926.10.00;ARTIGOS D/ESCRITÓRIO E ESCOLARES,D/PLÁSTICO
3926.20.00;VESTUÁRIO/ACESSÓRIOS D/PLÁSTICO(LUVAS,ETC.)
3926.30.00;GUARNIÇÕES P/MÓVEIS,CARROÇARIAS D/PLÁSTICO
3926.40.00;ESTATUETAS/OBJETOS D/ORNAMENT. DE PLÁSTICO
3926.90.10;ARRUELAS (ANILHAS) DE PLÁSTICOS
3926.90.21;CORREIAS PLÁSTICAS DE TRANSMISSÃO
3926.90.22;CORREIAS PLÁSTICAS TRANSPORTADORAS
3926.90.30;BOLSAS P/USO MEDIC.(HEMODIÁLISE E SEMELH.)
3926.90.40;ARTIGOS D/LABORATÓRIO E FARMÁCIA D/PLÁSTICO
3926.90.50;ACESSÓRS.D/PLÁST.P/HEMDIAL.OBTURADORES,ETC
3926.90.61;ANÉIS D/TETRAFLUORETILENO E ÉTERPERFLUOROMET.
3926.90.69;OUTROS ANÉIS D/SEÇÃO TRANSV.CIRC.(#O-RANGS#)
3926.90.90;OUTS.OBRAS D/PLÁST.E OUTS.MAT.POS. 3901/3914
4001.10.00;LÁTEX DE BORR.NAT., MESMO PRÉ-VULCANIZADO
4001.21.00;FOLHAS FUMADAS DE BORRACHA NATURAL
4001.22.00;BORRACHA NATURAL TECNICAM.ESPECIFIC.(TSNR)
4001.29.10;BORRACHA NATURAL CREPADA
4001.29.20;BORRACHA NATURAL GRANULADA OU PRENSADA
4001.29.90;BORRACHA NATURAL EM OUTRAS FORMAS
4001.30.00;BALATA,GUTA-PERCHA,CHICLE/GOMA NAT.ANÁLOGA
4002.11.10;LÁTEX D/BORRACHA D/ESTIRENO-BUTADIENO(SBR)
4002.11.20;LÁTEX D/ESTIRENO-BUTADIENO-CARBOXILADA(XSBR)
4002.19.11;BORRACHA D/ESTIRENO-BUTAD.,CHAP.FLS. E TIRAS
4002.19.12;BORRACHA D/ESTIR.-BUTAD.GR.ALIMENT.,FRM.PRIM.
4002.19.19;OUTS. BORRACHAS D/ESTIRENO-BUTADIENO (SBR)
4002.19.20;BORRACHA D/ESTIRENO-BUTADIENO CARBOXILADA
4002.20.10;BORRACHA D/BUTADIENO,ÓLEO
4002.20.90;OUTRAS BORRACHAS DE BUTADIENO
4002.31.00;BORRACHA DE ISOBUTENO-ISOPRENO
4002.39.00;OUTS.BORR.D/ISOBUTENO-ISOPRENO HALOGENADA
4002.41.00;LÁTEX, BORRACHA DE CLOROPRENO
4002.49.00;OUTRAS BORRACHAS DE CLOROPRENO
4002.51.00;LÁTEX, BORRACHA DE ACRILONITRILA-BUTADIENO
4002.59.00;OUTS. BORRACHAS DE ACRILONITRILA-BUTADIENO
4002.60.00;BORRACHA D/ISOPRENO, EM FORMAS PRIMÁRIAS
4002.70.00;BORRACHA D/ETILENO-PROPILENO-DIENO Ñ CONJ.
4002.80.00;MIST.DOS PROD.POS. 4001 C/PROD.PRESENTE POS.
4002.91.00;LÁTEX
4002.99.10;BORRACHA ESTIRENO-ISOPRENO-ESTIRENO
4002.99.20;BORRACHA ETILENO-PROPILENO-DIENO Ñ CONJUG.
4002.99.30;BORRACHA ACRILONITRILA-BUTADIENO HIDROG.
4002.99.90;OUTRAS BORRACHAS SINT./ARTIF.,FORMA PRIMÁRIA
4003.00.00;BORR. REGENERADA,FORM.PRIM.OU EM CHAP.,TIR.
4004.00.00;DESP.RES.SUC.E APARAS DE BORR.Ñ ENDURECIDA
4005.10.10;BORR.ETILENO-PROPILENO-DIENO,Ñ CONJUGADO,Ñ VULCANIZADA
4005.10.90;OUTS.BORR.ADIC.D/NEGRO D/FUMO/SÍLICA, Ñ VULCANIZADA
4005.20.00;SOLUÇÕES,DISPERSÕES D/BORR.EXC.SUBP.4005.10,Ñ VULCANIZ.
4005.91.10;PREP.BASE,P/FABR.D/GOMAS D/MASC.CHAP.FOLH.TIR.Ñ VULCAN.
4005.91.90;OUTS.BORR.MIST. EM CHAPAS,FOLHAS E TIRAS,Ñ VULCANIZADA
4005.99.10;OUTRAS PREP.BASE,P/FABR.D/GOMAS D/MASCAR,Ñ VULCANIZADA
4005.99.90;OUTS.BORR.MIST.,Ñ VULCAN, FORMAS PRIMÁRIAS
4006.10.00;PERFIS P/RECAUCHUT.D/BORR. Ñ VULCANIZADA
4006.90.00;OUTS.FORMAS E ARTIGOS D/BORR. Ñ VULCANIZADA
4007.00.11;FIOS DE BORRACHA VULCAN. RECOBS.C/SILICONE
4007.00.19;OUTROS FIOS DE BORRACHA VULCANIZADA
4007.00.20;CORDAS DE BORRACHA VULCANIZADA
4008.11.00;CHAPAS,FOLHAS E TIRAS D/BORRACHA ALVEOLAR
4008.19.00;VARETAS,PERFIS,ETC,D/BORR.ALVEOLAR,Ñ ENDUR.
4008.21.00;CHAPAS,FOLHAS,TIRAS,D/BORRACHA,Ñ ALVEOLAR
4008.29.00;VARET.,PERFIS,ETC,D/BORR.Ñ ENDUR.,Ñ ALVEOLAR
4009.11.00;TUBOS D/BORR.VULC.Ñ REFORÇ.S/ACOSS.S/ACESS.
4009.12.10;TUBOS BORR.VULC.C/ACESS.PRESS.>=17,3MPA
